Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари,kod
16.10.2024,"1.600,00","1.630,00","1.600,00","1.623,94",146.0,297.0,482.310,482.310,GRNT
15.10.2024,"1.600,00",,,"1.600,62",0.0,0.0,0,0,GRNT
14.10.2024,"1.600,00","1.601,00","1.600,00","1.600,62",-180.0,162.0,259.300,259.300,GRNT
10.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00",0.0,10.0,16.300,16.300,GRNT
08.11.2024,15000,,,15000,0.0,0.0,0,0,GRSN
07.11.2024,15000,,,15000,0.0,0.0,0,0,GRSN
06.11.2024,15000,,,15000,0.0,0.0,0,0,GRSN
05.11.2024,15000,,,15000,0.0,0.0,0,0,GRSN
04.11.2024,15000,,,15000,0.0,0.0,0,0,GRSN
01.11.2024,15000,,,15000,0.0,0.0,0,0,GRSN
31.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
30.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
29.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
28.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
25.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
24.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
22.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
21.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
18.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
17.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
16.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
15.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
14.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
10.10.2024,15000,,,15000,0.0,0.0,0,0,GRSN
08.11.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
07.11.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
06.11.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
05.11.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
04.11.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
01.11.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
31.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
30.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
29.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
28.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
25.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
24.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
22.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
21.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
18.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
17.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
16.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
15.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
14.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
10.10.2024,"2.250,00",,,"2.250,00",0.0,0.0,0,0,GRZD
08.11.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
07.11.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
06.11.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
05.11.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
04.11.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
01.11.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
31.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
30.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
29.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
28.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
25.10.2024,"1.790,00","1.790,00","1.790,00","1.790,00",0.0,209.0,374.11,374.11,GTC
24.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
22.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
21.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
18.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
17.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
16.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
15.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
14.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
10.10.2024,"1.790,00",,,"1.790,00",0.0,0.0,0.0,0.0,GTC
08.11.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
07.11.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
06.11.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
05.11.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
04.11.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
01.11.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
31.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
30.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
29.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
28.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
25.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
24.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
22.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
21.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
18.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
17.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
16.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
15.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
14.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
10.10.2024,"3.000,00",,,"3.000,00",0.0,0.0,0,0,GTRG
08.11.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
07.11.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
06.11.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
05.11.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
04.11.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
01.11.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
31.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
30.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
29.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
28.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
25.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
24.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
22.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
21.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
18.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
17.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
16.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
15.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
14.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
10.10.2024,"9.225,00",,,"9.225,00",0.0,0.0,0,0,IJUG
08.11.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
07.11.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
06.11.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
05.11.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
04.11.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
01.11.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
31.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
30.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
29.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
28.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
25.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
24.10.2024,"3.700,00","3.700,00","3.700,00","3.700,00",0.0,19.0,70.3,70.3,INB
22.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
21.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
18.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
17.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
16.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
15.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
14.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
10.10.2024,"3.700,00",,,"3.700,00",0.0,0.0,0.0,0.0,INB
08.11.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
07.11.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
06.11.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
05.11.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
04.11.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
01.11.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
31.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
30.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
29.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
28.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
25.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
24.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
22.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
21.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
18.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
17.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
16.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
15.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
14.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
10.10.2024,"4.005,00",,,"4.005,00",0.0,0.0,0,0,INHO
08.11.2024,77300,,,77300,0.0,0.0,0,0,INOV
07.11.2024,77300,,,77300,0.0,0.0,0,0,INOV
08.11.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
07.11.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
06.11.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
05.11.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
04.11.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
01.11.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
31.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
30.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
29.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
28.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
25.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
24.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
22.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
21.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
18.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
17.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
16.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
15.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
14.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
10.10.2024,"4.500,00",,,"4.500,00",0.0,0.0,0,0,INPR
08.11.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
07.11.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
06.11.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
05.11.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
04.11.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
01.11.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
31.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
30.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
29.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
28.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
25.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
24.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
22.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
21.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
18.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
17.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
16.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
15.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
14.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
10.10.2024,"2.140,00",,,"2.140,00",0.0,0.0,0,0,INTP
08.11.2024,9500,,,9500,0.0,0.0,0,0,JAKO
07.11.2024,9500,,,9500,0.0,0.0,0,0,JAKO
06.11.2024,9500,,,9500,0.0,0.0,0,0,JAKO
05.11.2024,9500,,,9500,0.0,0.0,0,0,JAKO
04.11.2024,9500,,,9500,0.0,0.0,0,0,JAKO
01.11.2024,9500,,,9500,0.0,0.0,0,0,JAKO
31.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
30.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
29.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
28.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
25.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
24.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
22.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
21.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
18.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
17.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
16.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
15.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
14.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
10.10.2024,9500,,,9500,0.0,0.0,0,0,JAKO
08.11.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
07.11.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
06.11.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
05.11.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
04.11.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
01.11.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
31.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
30.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
29.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
28.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
25.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
24.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
22.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
21.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
18.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
17.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
16.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
15.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
14.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
10.10.2024,"5.050,00",,,"5.050,00",0.0,0.0,0,0,JUSK
08.11.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
07.11.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
06.11.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
05.11.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
04.11.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
01.11.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
31.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
30.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
29.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
28.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
25.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
24.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
22.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
21.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
18.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
17.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
16.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
15.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
14.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
10.10.2024,"1.538,00",,,"1.538,00",0.0,0.0,0,0,KARO
08.11.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
07.11.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
06.11.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
05.11.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
04.11.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
01.11.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
31.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
30.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
29.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
28.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
25.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
24.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
22.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
21.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
18.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
17.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
16.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
15.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
14.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
10.10.2024,"1.235,00",,,"1.235,00",0.0,0.0,0,0,KDFO
08.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
07.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
06.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
05.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
04.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
01.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
31.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
30.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
29.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
28.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
25.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
24.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
22.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
21.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
18.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
17.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
16.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
15.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
14.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
10.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,KJUBI
08.11.2024,32000,,,32000,0.0,0.0,0,0,KKST
07.11.2024,32000,,,32000,0.0,0.0,0,0,KKST
06.11.2024,32000,,,32000,0.0,0.0,0,0,KKST
05.11.2024,32000,,,32000,0.0,0.0,0,0,KKST
04.11.2024,32000,,,32000,0.0,0.0,0,0,KKST
01.11.2024,32000,,,32000,0.0,0.0,0,0,KKST
31.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
30.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
29.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
28.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
25.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
24.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
22.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
21.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
18.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
17.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
16.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
15.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
14.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
10.10.2024,32000,,,32000,0.0,0.0,0,0,KKST
08.11.2024,12000,,,12000,0.0,0.0,0,0,KLST
07.11.2024,12000,,,12000,0.0,0.0,0,0,KLST
06.11.2024,12000,,,12000,0.0,0.0,0,0,KLST
05.11.2024,12000,,,12000,0.0,0.0,0,0,KLST
04.11.2024,12000,,,12000,0.0,0.0,0,0,KLST
01.11.2024,12000,,,12000,0.0,0.0,0,0,KLST
31.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
30.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
29.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
28.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
25.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
24.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
22.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
21.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
18.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
17.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
16.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
15.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
14.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
10.10.2024,12000,,,12000,0.0,0.0,0,0,KLST
08.11.2024,"24.900,00","24.999,00","24.900,00","24.975,96",10.0,232.0,5.794.422,5.794.422,KMB
07.11.2024,"24.998,00","24.999,00","24.900,00","24.951,77",-13.0,109.0,2.719.743,2.719.743,KMB
06.11.2024,"24.900,00","25.000,00","24.900,00","24.983,63",8.0,412.0,10.293.255,10.293.255,KMB
05.11.2024,"24.977,00","25.000,00","24.899,00","24.962,50",32.0,763.0,19.046.384,19.046.384,KMB
04.11.2024,"24.897,00","24.900,00","24.600,00","24.882,60",189.0,417.0,10.376.043,10.376.043,KMB
01.11.2024,"24.400,00","24.900,00","24.300,00","24.419,95",150.0,1.224,29.890.022,29.890.022,KMB
31.10.2024,"24.070,00","24.070,00","24.000,00","24.058,49",39.0,314.0,7.554.365,7.554.365,KMB
30.10.2024,"23.969,00","23.976,00","23.950,00","23.964,34",-1.0,962.0,23.053.698,23.053.698,KMB
29.10.2024,"23.960,00","23.970,00","23.960,00","23.967,76",-1.0,380.0,9.107.747,15.100.247,KMB
28.10.2024,"23.960,00","23.976,00","23.960,00","23.969,90",-3.0,1.093,26.199.098,26.199.098,KMB
25.10.2024,"23.977,00","23.979,00","23.951,00","23.977,61",1.0,852.0,20.428.924,20.428.924,KMB
24.10.2024,"23.978,00","23.978,00","23.950,00","23.975,33",0.0,556.0,13.330.284,13.330.284,KMB
22.10.2024,"23.951,00","23.999,00","23.951,00","23.976,12",-3.0,608.0,14.577.484,14.577.484,KMB
21.10.2024,"23.994,00","24.000,00","23.950,00","23.983,19",17.0,739.0,17.723.579,17.723.579,KMB
18.10.2024,"23.970,00","23.970,00","23.900,00","23.941,32",-7.0,690.0,16.519.514,19.824.614,KMB
17.10.2024,"23.960,00","23.970,00","23.920,00","23.957,00",12.0,481.0,11.523.319,11.523.319,KMB
16.10.2024,"23.920,00","23.990,00","23.900,00","23.927,66",0.0,311.0,7.441.501,7.441.501,KMB
15.10.2024,"23.989,00","23.989,00","23.900,00","23.928,81",12.0,374.0,8.949.375,8.949.375,KMB
14.10.2024,"23.900,00","23.950,00","23.899,00","23.901,28",4.0,220.0,5.258.282,5.258.282,KMB
10.10.2024,"23.804,00","23.900,00","23.803,00","23.892,48",2.0,407.0,9.724.241,22.225.241,KMB
08.11.2024,37200,,,37200,0.0,0.0,0,0,KMPR
07.11.2024,37200,,,37200,0.0,0.0,0,0,KMPR
06.11.2024,37200,,,37200,0.0,0.0,0,0,KMPR
05.11.2024,37200,,,37200,0.0,0.0,0,0,KMPR
04.11.2024,37200,,,37200,0.0,0.0,0,0,KMPR
01.11.2024,37200,,,37200,0.0,0.0,0,0,KMPR
31.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
30.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
29.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
28.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
25.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
